epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
588,424.33,0.41987,0.31598,0.90523,0.99727,1,0.995,0.96276,0.26501,0.26263,0.83772,6.29e-05,6.29e-05,6.29e-05
589,425.025,0.36407,0.32089,0.82074,0.99727,1,0.995,0.96276,0.26501,0.26263,0.83772,5.96e-05,5.96e-05,5.96e-05
590,425.794,0.34041,0.30191,0.83263,0.99724,1,0.995,0.96446,0.26131,0.26526,0.83744,5.63e-05,5.63e-05,5.63e-05
591,435.333,0.45386,0.34032,0.77275,0.99724,1,0.995,0.96446,0.26131,0.26526,0.83744,5.3e-05,5.3e-05,5.3e-05
592,436.324,0.42314,0.32849,0.76864,0.99726,1,0.995,0.96491,0.26096,0.25737,0.83755,4.97e-05,4.97e-05,4.97e-05
593,437.04,0.33774,0.30219,0.77497,0.99726,1,0.995,0.96491,0.26096,0.25737,0.83755,4.64e-05,4.64e-05,4.64e-05
594,437.785,0.31859,0.30798,0.79456,0.99724,1,0.995,0.9575,0.25978,0.26008,0.83763,4.31e-05,4.31e-05,4.31e-05
595,438.459,0.37705,0.30557,0.74627,0.99724,1,0.995,0.9575,0.25978,0.26008,0.83763,3.98e-05,3.98e-05,3.98e-05
596,439.173,0.37645,0.30955,0.79737,0.99724,1,0.995,0.95956,0.25669,0.25891,0.83738,3.65e-05,3.65e-05,3.65e-05
597,440.029,0.3842,0.33505,0.79586,0.99724,1,0.995,0.95956,0.25669,0.25891,0.83738,3.32e-05,3.32e-05,3.32e-05
598,440.714,0.29077,0.2972,0.77883,0.99725,1,0.995,0.95956,0.25472,0.26129,0.83728,2.99e-05,2.99e-05,2.99e-05
599,441.364,0.40928,0.33907,0.80826,0.99725,1,0.995,0.95956,0.25472,0.26129,0.83728,2.66e-05,2.66e-05,2.66e-05
600,442.098,0.31745,0.26237,0.81145,0.99723,1,0.995,0.95992,0.25209,0.26383,0.83769,2.33e-05,2.33e-05,2.33e-05
