epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
578,352.42,0.59985,0.44966,0.93868,0.99483,1,0.995,0.89913,0.46946,0.39252,0.96337,0.00085754,0.00085754,0.00085754
579,352.956,0.62293,0.4461,0.98038,0.99483,1,0.995,0.89913,0.46946,0.39252,0.96337,0.00085556,0.00085556,0.00085556
580,353.602,0.66344,0.49826,0.95621,0.99502,1,0.995,0.89998,0.47302,0.39911,0.96365,0.00085358,0.00085358,0.00085358
581,354.148,0.55325,0.43506,0.89785,0.99502,1,0.995,0.89998,0.47302,0.39911,0.96365,0.0008516,0.0008516,0.0008516
582,354.709,0.58149,0.45135,0.88505,0.99525,1,0.995,0.91287,0.48126,0.40091,0.96954,0.00084962,0.00084962,0.00084962
583,355.428,0.76753,0.57401,1.11875,0.99525,1,0.995,0.91287,0.48126,0.40091,0.96954,0.00084764,0.00084764,0.00084764
584,355.971,0.60576,0.42889,0.85267,0.99493,1,0.995,0.90173,0.4939,0.41231,0.9769,0.00084566,0.00084566,0.00084566
585,356.507,0.6139,0.46301,0.93219,0.99493,1,0.995,0.90173,0.4939,0.41231,0.9769,0.00084368,0.00084368,0.00084368
586,357.15,0.76224,0.48814,0.96486,0.99428,1,0.995,0.88305,0.50212,0.40288,0.97518,0.0008417,0.0008417,0.0008417
587,357.728,0.51504,0.50591,0.96807,0.99428,1,0.995,0.88305,0.50212,0.40288,0.97518,0.00083972,0.00083972,0.00083972
588,358.335,0.56687,0.37903,0.90596,0.99391,1,0.995,0.90462,0.4757,0.40459,0.96307,0.00083774,0.00083774,0.00083774
589,358.912,0.5391,0.42399,0.87329,0.99391,1,0.995,0.90462,0.4757,0.40459,0.96307,0.00083576,0.00083576,0.00083576
590,359.461,0.6906,0.53886,0.8849,0.99487,1,0.995,0.90323,0.46856,0.39989,0.96632,0.00083378,0.00083378,0.00083378
591,359.962,0.54888,0.38847,0.89523,0.99487,1,0.995,0.90323,0.46856,0.39989,0.96632,0.0008318,0.0008318,0.0008318
592,360.505,0.63933,0.45143,0.89655,0.99528,1,0.995,0.90492,0.47641,0.39583,0.97001,0.00082982,0.00082982,0.00082982
593,361.099,0.74781,0.46275,0.94006,0.99528,1,0.995,0.90492,0.47641,0.39583,0.97001,0.00082784,0.00082784,0.00082784
594,361.722,0.64009,0.42649,0.93161,0.9965,1,0.995,0.89981,0.47773,0.40245,0.9684,0.00082586,0.00082586,0.00082586
595,362.268,0.56112,0.421,0.90396,0.9965,1,0.995,0.89981,0.47773,0.40245,0.9684,0.00082388,0.00082388,0.00082388
596,362.87,0.59908,0.43737,0.92771,0.99937,1,0.995,0.87832,0.51389,0.39372,0.97077,0.0008219,0.0008219,0.0008219
597,363.396,0.63042,0.49077,0.90942,0.99937,1,0.995,0.87832,0.51389,0.39372,0.97077,0.00081992,0.00081992,0.00081992
598,363.971,0.55648,0.39446,0.90651,0.99907,1,0.995,0.85629,0.53743,0.44125,0.97459,0.00081794,0.00081794,0.00081794
599,364.822,0.56313,0.46367,0.96181,0.99907,1,0.995,0.85629,0.53743,0.44125,0.97459,0.00081596,0.00081596,0.00081596
600,365.395,0.71874,0.50126,0.87955,0.99813,1,0.995,0.86765,0.54336,0.46123,0.98052,0.00081398,0.00081398,0.00081398
601,365.934,0.7267,0.46382,0.94741,0.99813,1,0.995,0.86765,0.54336,0.46123,0.98052,0.000812,0.000812,0.000812
602,366.545,0.60716,0.4064,0.92797,0.99736,1,0.995,0.89491,0.52415,0.43099,0.97686,0.00081002,0.00081002,0.00081002
603,367.095,0.5256,0.39779,0.82979,0.99736,1,0.995,0.89491,0.52415,0.43099,0.97686,0.00080804,0.00080804,0.00080804
604,367.699,0.57856,0.48545,0.94774,0.99387,1,0.995,0.94375,0.481,0.40056,0.96395,0.00080606,0.00080606,0.00080606
605,368.26,0.69721,0.47653,0.92586,0.99387,1,0.995,0.94375,0.481,0.40056,0.96395,0.00080408,0.00080408,0.00080408
606,368.829,0.52284,0.40909,0.87537,0.99166,1,0.995,0.91119,0.51087,0.42298,0.96112,0.0008021,0.0008021,0.0008021
607,369.376,0.59059,0.42935,0.88683,0.99166,1,0.995,0.91119,0.51087,0.42298,0.96112,0.00080012,0.00080012,0.00080012
608,370.066,0.57211,0.43017,0.94062,0.99213,1,0.995,0.89197,0.55022,0.41038,0.97158,0.00079814,0.00079814,0.00079814
609,370.618,0.73992,0.45789,1.01489,0.99213,1,0.995,0.89197,0.55022,0.41038,0.97158,0.00079616,0.00079616,0.00079616
610,371.22,0.59134,0.41641,0.93849,0.99176,1,0.995,0.90524,0.54447,0.38619,0.96937,0.00079418,0.00079418,0.00079418
611,371.759,0.54762,0.39311,0.84592,0.99176,1,0.995,0.90524,0.54447,0.38619,0.96937,0.0007922,0.0007922,0.0007922
612,372.355,0.61813,0.41805,0.90539,0.99068,1,0.995,0.88819,0.51326,0.36855,0.95976,0.00079022,0.00079022,0.00079022
613,372.87,0.68155,0.436,1.01323,0.99068,1,0.995,0.88819,0.51326,0.36855,0.95976,0.00078824,0.00078824,0.00078824
614,373.56,0.50222,0.40401,0.88224,0.98907,1,0.995,0.90173,0.46809,0.37103,0.94526,0.00078626,0.00078626,0.00078626
615,374.086,0.6201,0.46299,0.94911,0.98907,1,0.995,0.90173,0.46809,0.37103,0.94526,0.00078428,0.00078428,0.00078428
616,374.676,0.44941,0.3649,0.87446,0.98844,1,0.995,0.89428,0.48046,0.38047,0.9397,0.0007823,0.0007823,0.0007823
617,375.213,0.79506,0.55173,0.91664,0.98844,1,0.995,0.89428,0.48046,0.38047,0.9397,0.00078032,0.00078032,0.00078032
618,375.774,0.69744,0.50227,0.94117,0.98967,1,0.995,0.87563,0.50525,0.38479,0.94863,0.00077834,0.00077834,0.00077834
619,376.347,0.558,0.44943,0.9336,0.98967,1,0.995,0.87563,0.50525,0.38479,0.94863,0.00077636,0.00077636,0.00077636
620,376.963,0.57288,0.448,0.95673,0.99121,1,0.995,0.8759,0.50808,0.37147,0.95151,0.00077438,0.00077438,0.00077438
621,377.523,0.62475,0.43522,0.92614,0.99121,1,0.995,0.8759,0.50808,0.37147,0.95151,0.0007724,0.0007724,0.0007724
622,378.144,0.56838,0.41259,0.89693,0.99271,1,0.995,0.90149,0.49497,0.38229,0.94137,0.00077042,0.00077042,0.00077042
623,378.706,0.6509,0.4986,0.94446,0.99271,1,0.995,0.90149,0.49497,0.38229,0.94137,0.00076844,0.00076844,0.00076844
624,379.365,0.5023,0.43003,0.89816,0.99395,1,0.995,0.88562,0.48145,0.38999,0.93403,0.00076646,0.00076646,0.00076646
625,379.925,0.72701,0.51714,0.97866,0.99395,1,0.995,0.88562,0.48145,0.38999,0.93403,0.00076448,0.00076448,0.00076448
626,380.546,0.64789,0.4271,0.93495,0.99421,1,0.995,0.8951,0.45354,0.39543,0.93369,0.0007625,0.0007625,0.0007625
627,381.24,0.48522,0.39261,0.87442,0.99421,1,0.995,0.8951,0.45354,0.39543,0.93369,0.00076052,0.00076052,0.00076052
628,381.828,0.55456,0.40474,0.86343,0.99362,1,0.995,0.90327,0.42903,0.41755,0.93452,0.00075854,0.00075854,0.00075854
629,382.384,0.56987,0.47405,0.9498,0.99362,1,0.995,0.90327,0.42903,0.41755,0.93452,0.00075656,0.00075656,0.00075656
630,383.089,0.58575,0.43547,0.8736,0.99292,1,0.995,0.91125,0.42307,0.40137,0.93569,0.00075458,0.00075458,0.00075458
631,383.643,0.59643,0.44133,0.93359,0.99292,1,0.995,0.91125,0.42307,0.40137,0.93569,0.0007526,0.0007526,0.0007526
632,384.228,0.52555,0.41629,0.8562,0.99217,1,0.995,0.91089,0.41388,0.38618,0.93247,0.00075062,0.00075062,0.00075062
633,384.795,0.53574,0.39689,0.89661,0.99217,1,0.995,0.91089,0.41388,0.38618,0.93247,0.00074864,0.00074864,0.00074864
634,385.331,0.56693,0.41993,0.89799,0.99188,1,0.995,0.91667,0.40187,0.36224,0.92958,0.00074666,0.00074666,0.00074666
635,385.837,0.67067,0.47543,0.9113,0.99188,1,0.995,0.91667,0.40187,0.36224,0.92958,0.00074468,0.00074468,0.00074468
636,386.462,0.56455,0.41403,0.90991,0.99185,1,0.995,0.93846,0.40861,0.35754,0.93205,0.0007427,0.0007427,0.0007427
637,387.068,0.61465,0.45305,0.87717,0.99185,1,0.995,0.93846,0.40861,0.35754,0.93205,0.00074072,0.00074072,0.00074072
638,387.659,0.6994,0.45728,0.90567,0.99196,1,0.995,0.91847,0.42553,0.36216,0.93214,0.00073874,0.00073874,0.00073874
639,388.229,0.67903,0.4921,0.96691,0.99196,1,0.995,0.91847,0.42553,0.36216,0.93214,0.00073676,0.00073676,0.00073676
640,388.835,0.63334,0.44216,0.92976,0.99263,1,0.995,0.89631,0.46407,0.3564,0.93214,0.00073478,0.00073478,0.00073478
641,389.293,0.60698,0.52693,0.94795,0.99263,1,0.995,0.89631,0.46407,0.3564,0.93214,0.0007328,0.0007328,0.0007328
642,390.078,0.59681,0.48043,0.94848,0.99397,1,0.995,0.88956,0.49243,0.37079,0.93756,0.00073082,0.00073082,0.00073082
643,390.757,0.65912,0.54017,0.92743,0.99397,1,0.995,0.88956,0.49243,0.37079,0.93756,0.00072884,0.00072884,0.00072884
644,391.28,0.50635,0.38402,0.89806,0.99429,1,0.995,0.89779,0.50057,0.36344,0.94038,0.00072686,0.00072686,0.00072686
645,391.828,0.56904,0.4399,0.85049,0.99429,1,0.995,0.89779,0.50057,0.36344,0.94038,0.00072488,0.00072488,0.00072488
646,392.561,0.6036,0.40785,0.92078,0.99483,1,0.995,0.90761,0.48227,0.36114,0.94347,0.0007229,0.0007229,0.0007229
647,393.116,0.56477,0.41845,0.85752,0.99483,1,0.995,0.90761,0.48227,0.36114,0.94347,0.00072092,0.00072092,0.00072092
648,393.681,0.43658,0.36088,0.88626,0.9951,1,0.995,0.91406,0.4499,0.33693,0.9354,0.00071894,0.00071894,0.00071894
649,394.253,0.51521,0.42207,0.95628,0.9951,1,0.995,0.91406,0.4499,0.33693,0.9354,0.00071696,0.00071696,0.00071696
650,394.83,0.579,0.4545,0.89629,0.9953,1,0.995,0.91413,0.44034,0.32694,0.92979,0.00071498,0.00071498,0.00071498
651,395.398,0.54419,0.46723,0.88713,0.9953,1,0.995,0.91413,0.44034,0.32694,0.92979,0.000713,0.000713,0.000713
652,396.02,0.69323,0.53549,0.89012,0.99536,1,0.995,0.88847,0.46941,0.34542,0.9363,0.00071102,0.00071102,0.00071102
653,396.548,0.53251,0.37356,0.89925,0.99536,1,0.995,0.88847,0.46941,0.34542,0.9363,0.00070904,0.00070904,0.00070904
654,397.146,0.52497,0.42129,0.91782,0.99532,1,0.995,0.89347,0.49351,0.36024,0.94607,0.00070706,0.00070706,0.00070706
655,397.709,0.61779,0.42622,0.84023,0.99532,1,0.995,0.89347,0.49351,0.36024,0.94607,0.00070508,0.00070508,0.00070508
656,398.3,0.58554,0.41076,0.90763,0.99531,1,0.995,0.89618,0.50896,0.36092,0.95536,0.0007031,0.0007031,0.0007031
657,398.976,0.79136,0.49751,0.98966,0.99531,1,0.995,0.89618,0.50896,0.36092,0.95536,0.00070112,0.00070112,0.00070112
658,399.537,0.58717,0.39967,0.96482,0.99523,1,0.995,0.90908,0.49032,0.3582,0.95456,0.00069914,0.00069914,0.00069914
659,400.1,0.64044,0.47463,0.94423,0.99523,1,0.995,0.90908,0.49032,0.3582,0.95456,0.00069716,0.00069716,0.00069716
660,400.67,0.67157,0.46946,1.05406,0.99523,1,0.995,0.91432,0.47941,0.36358,0.94616,0.00069518,0.00069518,0.00069518
661,401.219,0.67132,0.50332,0.99492,0.99523,1,0.995,0.91432,0.47941,0.36358,0.94616,0.0006932,0.0006932,0.0006932
662,401.851,0.50536,0.3826,0.92612,0.99531,1,0.995,0.91432,0.47051,0.35799,0.9485,0.00069122,0.00069122,0.00069122
663,402.368,0.6485,0.45885,0.86769,0.99531,1,0.995,0.91432,0.47051,0.35799,0.9485,0.00068924,0.00068924,0.00068924
664,402.998,0.61419,0.41835,0.92549,0.99531,1,0.995,0.92242,0.44929,0.37234,0.9601,0.00068726,0.00068726,0.00068726
665,403.6,0.48892,0.39658,0.99301,0.99531,1,0.995,0.92242,0.44929,0.37234,0.9601,0.00068528,0.00068528,0.00068528
666,404.213,0.52281,0.36528,0.86637,0.99521,1,0.995,0.90552,0.47437,0.37091,0.97305,0.0006833,0.0006833,0.0006833
667,404.754,0.55383,0.36913,0.87002,0.99521,1,0.995,0.90552,0.47437,0.37091,0.97305,0.00068132,0.00068132,0.00068132
668,405.347,0.58419,0.39537,0.85215,0.99511,1,0.995,0.90964,0.5116,0.37547,0.97499,0.00067934,0.00067934,0.00067934
669,405.873,0.62868,0.36995,0.8665,0.99511,1,0.995,0.90964,0.5116,0.37547,0.97499,0.00067736,0.00067736,0.00067736
670,406.439,0.54679,0.4162,0.98325,0.99509,1,0.995,0.91685,0.5197,0.37243,0.97109,0.00067538,0.00067538,0.00067538
671,407.03,0.519,0.41356,0.88265,0.99509,1,0.995,0.91685,0.5197,0.37243,0.97109,0.0006734,0.0006734,0.0006734
672,407.764,0.61333,0.4492,0.94416,0.99516,1,0.995,0.90209,0.51477,0.36644,0.98125,0.00067142,0.00067142,0.00067142
673,408.308,0.54283,0.45982,0.95944,0.99516,1,0.995,0.90209,0.51477,0.36644,0.98125,0.00066944,0.00066944,0.00066944
674,408.882,0.48048,0.34103,0.94085,0.99532,1,0.995,0.92657,0.4786,0.38744,0.97527,0.00066746,0.00066746,0.00066746
675,409.421,0.66048,0.43776,0.95317,0.99532,1,0.995,0.92657,0.4786,0.38744,0.97527,0.00066548,0.00066548,0.00066548
676,409.988,0.6154,0.48454,0.95974,0.99547,1,0.995,0.92503,0.45424,0.41803,0.9587,0.0006635,0.0006635,0.0006635
677,410.486,0.49629,0.41223,0.94964,0.99547,1,0.995,0.92503,0.45424,0.41803,0.9587,0.00066152,0.00066152,0.00066152
678,411.039,0.42538,0.37759,0.83752,0.98681,1,0.995,0.93415,0.4324,0.42251,0.94022,0.00065954,0.00065954,0.00065954
679,411.596,0.48719,0.37447,0.87961,0.98681,1,0.995,0.93415,0.4324,0.42251,0.94022,0.00065756,0.00065756,0.00065756
680,412.199,0.58619,0.49132,0.89151,0.99243,1,0.995,0.93499,0.42413,0.40006,0.92617,0.00065558,0.00065558,0.00065558
681,412.759,0.62568,0.4075,0.95028,0.99243,1,0.995,0.93499,0.42413,0.40006,0.92617,0.0006536,0.0006536,0.0006536
682,413.38,0.56564,0.40761,0.95597,0.99478,1,0.995,0.9193,0.4375,0.38085,0.92705,0.00065162,0.00065162,0.00065162
683,413.978,0.64046,0.49614,0.9658,0.99478,1,0.995,0.9193,0.4375,0.38085,0.92705,0.00064964,0.00064964,0.00064964
684,414.54,0.39986,0.36574,0.8985,0.99551,1,0.995,0.91879,0.4783,0.37901,0.94075,0.00064766,0.00064766,0.00064766
685,415.136,0.50463,0.37748,0.87962,0.99551,1,0.995,0.91879,0.4783,0.37901,0.94075,0.00064568,0.00064568,0.00064568
686,415.722,0.52584,0.40171,0.89705,0.99566,1,0.995,0.87825,0.54654,0.36983,0.96381,0.0006437,0.0006437,0.0006437
687,416.292,0.49567,0.41634,0.8376,0.99566,1,0.995,0.87825,0.54654,0.36983,0.96381,0.00064172,0.00064172,0.00064172
688,417.108,0.57548,0.44003,0.87377,0.99564,1,0.995,0.87558,0.57923,0.37314,0.9734,0.00063974,0.00063974,0.00063974
689,417.632,0.50682,0.37509,0.94034,0.99564,1,0.995,0.87558,0.57923,0.37314,0.9734,0.00063776,0.00063776,0.00063776
690,418.232,0.46091,0.36943,0.91952,0.99565,1,0.995,0.86993,0.58976,0.37521,0.97331,0.00063578,0.00063578,0.00063578
691,418.764,0.60601,0.46489,0.93369,0.99565,1,0.995,0.86993,0.58976,0.37521,0.97331,0.0006338,0.0006338,0.0006338
692,419.357,0.50371,0.44236,0.88101,0.99539,1,0.995,0.8724,0.57718,0.37792,0.97233,0.00063182,0.00063182,0.00063182
693,419.935,0.53865,0.43145,0.84631,0.99539,1,0.995,0.8724,0.57718,0.37792,0.97233,0.00062984,0.00062984,0.00062984
694,420.473,0.54137,0.36949,0.89468,0.99561,1,0.995,0.89176,0.54173,0.374,0.96541,0.00062786,0.00062786,0.00062786
695,421,0.57096,0.3996,0.93998,0.99561,1,0.995,0.89176,0.54173,0.374,0.96541,0.00062588,0.00062588,0.00062588
696,421.556,0.52878,0.40723,0.91451,0.99565,1,0.995,0.89841,0.51707,0.36526,0.95332,0.0006239,0.0006239,0.0006239
697,422.088,0.44943,0.38482,0.86942,0.99565,1,0.995,0.89841,0.51707,0.36526,0.95332,0.00062192,0.00062192,0.00062192
698,422.703,0.76898,0.4888,0.91756,0.99556,1,0.995,0.89054,0.50825,0.35438,0.94557,0.00061994,0.00061994,0.00061994
699,423.241,0.6809,0.44738,0.98817,0.99556,1,0.995,0.89054,0.50825,0.35438,0.94557,0.00061796,0.00061796,0.00061796
700,423.842,0.57755,0.39172,0.95134,0.99557,1,0.995,0.91492,0.51145,0.35467,0.9416,0.00061598,0.00061598,0.00061598
701,424.384,0.62475,0.4746,0.93372,0.99557,1,0.995,0.91492,0.51145,0.35467,0.9416,0.000614,0.000614,0.000614
702,424.973,0.575,0.42223,0.96938,0.99555,1,0.995,0.8732,0.55711,0.35957,0.95313,0.00061202,0.00061202,0.00061202
703,425.598,0.73654,0.45117,0.99768,0.99555,1,0.995,0.8732,0.55711,0.35957,0.95313,0.00061004,0.00061004,0.00061004
704,426.207,0.63254,0.45833,0.91908,0.99547,1,0.995,0.86978,0.60985,0.37767,0.97354,0.00060806,0.00060806,0.00060806
